2.698571485117590707e-01,2.693147541496196395e-01
-2.501576508493339013e+00,-2.498964049454931668e+00
-2.290700414056437706e-01,-2.289276833311114090e-01
1.293774796693254903e+00,1.292311609997881749e+00
1.682113144549458594e+00,1.680241875167975962e+00
2.450581941205691727e-01,2.448952971900910935e-01
2.497211879325794026e+00,2.494545729712082771e+00
-5.241842995763770219e-01,-5.234002114718762089e-01
