4.193600118160247989e-04,1.126720011234283442e-04
4.031679928302764988e-04,1.700800061225891144e-04
5.439680218696594377e-04,1.080320000648498464e-03
7.621759772300720640e-04,9.710783958435059357e-03
3.796063899993896377e-03,9.671215820312499545e-02
2.795107269287109425e-02,9.699827270507812571e-01
2.589336547851562309e-01,9.706851562500000696e+00
2.546910156250000057e+00,9.701113281250000853e+01
