3.143680095672607574e-04,2.435840070247650242e-04,9.478399753570556632e-04,1.033184051513671943e-03,2.990272045135498186e-03,2.713801574707031330e-02,2.563886108398437669e-01,2.580000244140625121e+00
1.078720018267631601e-04,3.858495950698852522e-03,3.182134437561034979e-02,3.205724182128906197e-01,3.236357177734375146e+00,3.214344140624999824e+01,3.211337187500000141e+02,3.218245750000000044e+03
